Palabras clave,Fecha y hora,Origen,Id. del evento,Categoría de la tarea
Auditoría correcta,05/05/2014 9:00:36,Microsoft-Windows-Security-Auditing,4672,Inicio de sesión especial,"Se asignaron privilegios especiales a un nuevo inicio de sesión.

Sujeto:
	Id. de seguridad:		Servicio de red
	Nombre de cuenta:		Servicio de red
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3e4

Privilegios:		SeAssignPrimaryTokenPrivilege
			SeAuditPrivilege
			SeImpersonatePrivilege"
Auditoría correcta,05/05/2014 9:00:36,Microsoft-Windows-Security-Auditing,4624,Inicio de sesión,"Se inició sesión correctamente en una cuenta.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		37L4247E29-32$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3e7

Tipo de inicio de sesión:			5

Nuevo inicio de sesión:
	Id. de seguridad:		Servicio de red
	Nombre de cuenta:		Servicio de red
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3e4
	GUID de inicio de sesión:		{00000000-0000-0000-0000-000000000000}

Información de proceso:
	Id. de proceso:		0x1b4
	Nombre de proceso:		C:\Windows\System32\services.exe

Información de red:
	Nombre de estación de trabajo:	
	Dirección de red de origen:	-
	Puerto de origen:		-

Información de autenticación detallada:
	Proceso de inicio de sesión:		Advapi  
	Paquete de autenticación:	Negotiate
	Servicios transitados:	-
	Nombre de paquete (sólo NTLM):	-
	Longitud de clave:		0

Este evento se genera cuando se crea una sesión de inicio. Lo genera el equipo al que se tuvo acceso.

Los campos de sujeto indican la cuenta del sistema local que solicitó el inicio de sesión. Suele ser un servicio como el servicio de servidor o un proceso local como Winlogon.exe o Services.exe.

El campo Tipo de inicio de sesión indica la clase de inicio de sesión que se realizó. Los tipos más comunes son 2 (interactivo) y 3 (red).

Los campos Nuevo inicio de sesión indican la cuenta para la que se creó el nuevo inicio de sesión, es decir, aquella en la que se inició la sesión.

Los campos de red indican dónde se originó una solicitud de inicio de sesión remota. Nombre de estación de trabajo no está siempre disponible y se puede dejar en blanco en algunos casos.

Los campos de información de autenticación proporcionan información detallada sobre esta solicitud de inicio de sesión específica.
	- GUID de inicio de sesión es un identificador único que se puede usar para correlacionar este evento con un evento KDC.
	- Servicios transitados indica los servicios intermedios que participaron en esta solicitud de inicio de sesión.
	- Nombre de paquete indica el subprotocolo que se usó entre los protocolos NTLM.
	- Longitud de clave indica la longitud de la clave de sesión generada. Será 0 si no se solicitó una clave de sesión."
Auditoría correcta,05/05/2014 9:00:35,Microsoft-Windows-Security-Auditing,4672,Inicio de sesión especial,"Se asignaron privilegios especiales a un nuevo inicio de sesión.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		SYSTEM
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3e7

Privilegios:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege"
Auditoría correcta,05/05/2014 9:00:35,Microsoft-Windows-Security-Auditing,4624,Inicio de sesión,"Se inició sesión correctamente en una cuenta.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		37L4247E29-32$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3e7

Tipo de inicio de sesión:			5

Nuevo inicio de sesión:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		SYSTEM
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3e7
	GUID de inicio de sesión:		{00000000-0000-0000-0000-000000000000}

Información de proceso:
	Id. de proceso:		0x1b4
	Nombre de proceso:		C:\Windows\System32\services.exe

Información de red:
	Nombre de estación de trabajo:	
	Dirección de red de origen:	-
	Puerto de origen:		-

Información de autenticación detallada:
	Proceso de inicio de sesión:		Advapi  
	Paquete de autenticación:	Negotiate
	Servicios transitados:	-
	Nombre de paquete (sólo NTLM):	-
	Longitud de clave:		0

Este evento se genera cuando se crea una sesión de inicio. Lo genera el equipo al que se tuvo acceso.

Los campos de sujeto indican la cuenta del sistema local que solicitó el inicio de sesión. Suele ser un servicio como el servicio de servidor o un proceso local como Winlogon.exe o Services.exe.

El campo Tipo de inicio de sesión indica la clase de inicio de sesión que se realizó. Los tipos más comunes son 2 (interactivo) y 3 (red).

Los campos Nuevo inicio de sesión indican la cuenta para la que se creó el nuevo inicio de sesión, es decir, aquella en la que se inició la sesión.

Los campos de red indican dónde se originó una solicitud de inicio de sesión remota. Nombre de estación de trabajo no está siempre disponible y se puede dejar en blanco en algunos casos.

Los campos de información de autenticación proporcionan información detallada sobre esta solicitud de inicio de sesión específica.
	- GUID de inicio de sesión es un identificador único que se puede usar para correlacionar este evento con un evento KDC.
	- Servicios transitados indica los servicios intermedios que participaron en esta solicitud de inicio de sesión.
	- Nombre de paquete indica el subprotocolo que se usó entre los protocolos NTLM.
	- Longitud de clave indica la longitud de la clave de sesión generada. Será 0 si no se solicitó una clave de sesión."
Auditoría correcta,05/05/2014 9:00:27,Microsoft-Windows-Security-Auditing,4735,Administración de grupos de seguridad,"Se cambió un grupo local con seguridad habilitada.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		37L4247E29-32$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3e7

Grupo:
	Id. de seguridad:		BUILTIN\Operadores criptográficos
	Nombre de grupo:		Operadores criptográficos
	Dominio de grupo:		Builtin

Atributos cambiados:
	Nombre de cuenta SAM:	-
	Historial de SID:		-

Información adicional:
	Privilegios:		-"
Auditoría correcta,05/05/2014 9:00:27,Microsoft-Windows-Security-Auditing,4731,Administración de grupos de seguridad,"Se creó un grupo local con seguridad habilitada.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		37L4247E29-32$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3e7

Nuevo grupo:
	Id. de seguridad:		BUILTIN\Operadores criptográficos
	Nombre de grupo:		Operadores criptográficos
	Dominio de grupo:		Builtin

Atributos:
	Nombre de cuenta SAM:	Operadores criptográficos
	Historial de SID:		-

Información adicional:
	Privilegios:		-"
Auditoría correcta,05/05/2014 9:00:27,Microsoft-Windows-Security-Auditing,4735,Administración de grupos de seguridad,"Se cambió un grupo local con seguridad habilitada.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		37L4247E29-32$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3e7

Grupo:
	Id. de seguridad:		BUILTIN\Usuarios avanzados
	Nombre de grupo:		Usuarios avanzados
	Dominio de grupo:		Builtin

Atributos cambiados:
	Nombre de cuenta SAM:	-
	Historial de SID:		-

Información adicional:
	Privilegios:		-"
Auditoría correcta,05/05/2014 9:00:27,Microsoft-Windows-Security-Auditing,4731,Administración de grupos de seguridad,"Se creó un grupo local con seguridad habilitada.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		37L4247E29-32$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3e7

Nuevo grupo:
	Id. de seguridad:		BUILTIN\Usuarios avanzados
	Nombre de grupo:		Usuarios avanzados
	Dominio de grupo:		Builtin

Atributos:
	Nombre de cuenta SAM:	Usuarios avanzados
	Historial de SID:		-

Información adicional:
	Privilegios:		-"
Auditoría correcta,05/05/2014 9:00:27,Microsoft-Windows-Security-Auditing,4735,Administración de grupos de seguridad,"Se cambió un grupo local con seguridad habilitada.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		37L4247E29-32$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3e7

Grupo:
	Id. de seguridad:		BUILTIN\Operadores de configuración de red
	Nombre de grupo:		Operadores de configuración de red
	Dominio de grupo:		Builtin

Atributos cambiados:
	Nombre de cuenta SAM:	-
	Historial de SID:		-

Información adicional:
	Privilegios:		-"
Auditoría correcta,05/05/2014 9:00:27,Microsoft-Windows-Security-Auditing,4731,Administración de grupos de seguridad,"Se creó un grupo local con seguridad habilitada.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		37L4247E29-32$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3e7

Nuevo grupo:
	Id. de seguridad:		BUILTIN\Operadores de configuración de red
	Nombre de grupo:		Operadores de configuración de red
	Dominio de grupo:		Builtin

Atributos:
	Nombre de cuenta SAM:	Operadores de configuración de red
	Historial de SID:		-

Información adicional:
	Privilegios:		-"
Auditoría correcta,05/05/2014 9:00:27,Microsoft-Windows-Security-Auditing,4735,Administración de grupos de seguridad,"Se cambió un grupo local con seguridad habilitada.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		37L4247E29-32$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3e7

Grupo:
	Id. de seguridad:		BUILTIN\Usuarios de escritorio remoto
	Nombre de grupo:		Usuarios de escritorio remoto
	Dominio de grupo:		Builtin

Atributos cambiados:
	Nombre de cuenta SAM:	-
	Historial de SID:		-

Información adicional:
	Privilegios:		-"
Auditoría correcta,05/05/2014 9:00:27,Microsoft-Windows-Security-Auditing,4731,Administración de grupos de seguridad,"Se creó un grupo local con seguridad habilitada.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		37L4247E29-32$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3e7

Nuevo grupo:
	Id. de seguridad:		BUILTIN\Usuarios de escritorio remoto
	Nombre de grupo:		Usuarios de escritorio remoto
	Dominio de grupo:		Builtin

Atributos:
	Nombre de cuenta SAM:	Usuarios de escritorio remoto
	Historial de SID:		-

Información adicional:
	Privilegios:		-"
Auditoría correcta,05/05/2014 9:00:27,Microsoft-Windows-Security-Auditing,4735,Administración de grupos de seguridad,"Se cambió un grupo local con seguridad habilitada.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		37L4247E29-32$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3e7

Grupo:
	Id. de seguridad:		BUILTIN\Duplicadores
	Nombre de grupo:		Duplicadores
	Dominio de grupo:		Builtin

Atributos cambiados:
	Nombre de cuenta SAM:	-
	Historial de SID:		-

Información adicional:
	Privilegios:		-"
Auditoría correcta,05/05/2014 9:00:27,Microsoft-Windows-Security-Auditing,4731,Administración de grupos de seguridad,"Se creó un grupo local con seguridad habilitada.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		37L4247E29-32$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3e7

Nuevo grupo:
	Id. de seguridad:		BUILTIN\Duplicadores
	Nombre de grupo:		Duplicadores
	Dominio de grupo:		Builtin

Atributos:
	Nombre de cuenta SAM:	Duplicadores
	Historial de SID:		-

Información adicional:
	Privilegios:		-"
Auditoría correcta,05/05/2014 9:00:27,Microsoft-Windows-Security-Auditing,4735,Administración de grupos de seguridad,"Se cambió un grupo local con seguridad habilitada.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		37L4247E29-32$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3e7

Grupo:
	Id. de seguridad:		BUILTIN\Operadores de copia de seguridad
	Nombre de grupo:		Operadores de copia de seguridad
	Dominio de grupo:		Builtin

Atributos cambiados:
	Nombre de cuenta SAM:	-
	Historial de SID:		-

Información adicional:
	Privilegios:		-"
Auditoría correcta,05/05/2014 9:00:27,Microsoft-Windows-Security-Auditing,4731,Administración de grupos de seguridad,"Se creó un grupo local con seguridad habilitada.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		37L4247E29-32$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3e7

Nuevo grupo:
	Id. de seguridad:		BUILTIN\Operadores de copia de seguridad
	Nombre de grupo:		Operadores de copia de seguridad
	Dominio de grupo:		Builtin

Atributos:
	Nombre de cuenta SAM:	Operadores de copia de seguridad
	Historial de SID:		-

Información adicional:
	Privilegios:		-"
Auditoría correcta,05/05/2014 9:00:27,Microsoft-Windows-Security-Auditing,4902,Cambio en la directiva de auditoría,"Se creó la tabla de directiva de auditoría por usuario.

Número de elementos:	0
Id. de directiva:	0x2e609"
Auditoría correcta,05/05/2014 9:00:25,Microsoft-Windows-Security-Auditing,4624,Inicio de sesión,"Se inició sesión correctamente en una cuenta.

Sujeto:
	Id. de seguridad:		NULL SID
	Nombre de cuenta:		-
	Dominio de cuenta:		-
	Id. de inicio de sesión:		0x0

Tipo de inicio de sesión:			0

Nuevo inicio de sesión:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		SYSTEM
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3e7
	GUID de inicio de sesión:		{00000000-0000-0000-0000-000000000000}

Información de proceso:
	Id. de proceso:		0x4
	Nombre de proceso:		

Información de red:
	Nombre de estación de trabajo:	-
	Dirección de red de origen:	-
	Puerto de origen:		-

Información de autenticación detallada:
	Proceso de inicio de sesión:		-
	Paquete de autenticación:	-
	Servicios transitados:	-
	Nombre de paquete (sólo NTLM):	-
	Longitud de clave:		0

Este evento se genera cuando se crea una sesión de inicio. Lo genera el equipo al que se tuvo acceso.

Los campos de sujeto indican la cuenta del sistema local que solicitó el inicio de sesión. Suele ser un servicio como el servicio de servidor o un proceso local como Winlogon.exe o Services.exe.

El campo Tipo de inicio de sesión indica la clase de inicio de sesión que se realizó. Los tipos más comunes son 2 (interactivo) y 3 (red).

Los campos Nuevo inicio de sesión indican la cuenta para la que se creó el nuevo inicio de sesión, es decir, aquella en la que se inició la sesión.

Los campos de red indican dónde se originó una solicitud de inicio de sesión remota. Nombre de estación de trabajo no está siempre disponible y se puede dejar en blanco en algunos casos.

Los campos de información de autenticación proporcionan información detallada sobre esta solicitud de inicio de sesión específica.
	- GUID de inicio de sesión es un identificador único que se puede usar para correlacionar este evento con un evento KDC.
	- Servicios transitados indica los servicios intermedios que participaron en esta solicitud de inicio de sesión.
	- Nombre de paquete indica el subprotocolo que se usó entre los protocolos NTLM.
	- Longitud de clave indica la longitud de la clave de sesión generada. Será 0 si no se solicitó una clave de sesión."
